doc_id,query_id,score,query_type,evaluated_at_cet,top_k,num_queries_total,num_query_types,method,model_name,experiment,config_slug,text_source,chunk_size,chunk_overlap,include_title_chunk,index_dir
kontroller av inneliggande patienter på bb och förlossningsavdelningen,"Barn med 36,0 i temp på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?",0.9055121541023254,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
checklista för hemgång från förlossningen,"Barn med 36,0 i temp på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?",0.9037731289863586,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
vattenfödsel och bad som smärtlindring,"Barn med 36,0 i temp på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?",0.9030666947364807,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
cah - congenital adrenal hyperplasia,"Barn med 36,0 i temp på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?",0.9004025459289551,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
feber under förlossning,"Barn med 36,0 i temp på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?",0.9002642035484314,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
pyeloplastik barn vårdplan,"Barn med 36,0 i temp på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?",0.8976636528968811,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"förlossningsupplevelse, skattning och uppföljning","Barn med 36,0 i temp på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?",0.8972322344779968,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
kriterier för hemgång inom 6-24h efter förlossning,"Barn med 36,0 i temp på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?",0.8971562385559082,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"basprogram för vård och övervakning av graviditet, barnmorskemottagning i uppsala län","Barn med 36,0 i temp på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?",0.8960192799568176,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"vattenavgång utan värkar, före och efter graviditetsvecka 37","Barn med 36,0 i temp på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?",0.8957089185714722,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"amningsförberedande samtal under graviditet och postpartum, barnmorskemottagning",Familj går hem efter 12h. Vilket är ditt ansvar?,0.8802401423454285,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
egenvård vid hemgång med central infart botbarn,Familj går hem efter 12h. Vilket är ditt ansvar?,0.8771342635154724,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"sjuksköterska 85e, arbetsbeskrivning",Familj går hem efter 12h. Vilket är ditt ansvar?,0.8757885098457336,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"dagvårdsmottagningen för barn och ungdom, överflytt till avdelning 95b",Familj går hem efter 12h. Vilket är ditt ansvar?,0.8718558549880981,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"personalplanering vid elektiva operationer med tillhörande c-tur, ortopedoperation och anestesi",Familj går hem efter 12h. Vilket är ditt ansvar?,0.8718010187149048,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"hälsobeskrivning inför besök på mottagningen, hem 28232",Familj går hem efter 12h. Vilket är ditt ansvar?,0.8703826665878296,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
ansvarsfördelning i ordinärt boende - ädel,Familj går hem efter 12h. Vilket är ditt ansvar?,0.8698257207870483,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
kriterier för hemgång inom 6-24h efter förlossning,Familj går hem efter 12h. Vilket är ditt ansvar?,0.8680899143218994,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"arbetsbeskrivning undersköterska, infektionsavdelning 30f",Familj går hem efter 12h. Vilket är ditt ansvar?,0.866649866104126,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
arbetsrutiner undersköterska obstetrik förlossningen,Familj går hem efter 12h. Vilket är ditt ansvar?,0.8658060431480408,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
amning-riktlinje för akademiska sjukhuset,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9006816148757935,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"standardordination för barn som vårdas på bb pga underburenhet, tillväxthämning, hyperbilirubinemi eller maternell diabetes",Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.8955880999565125,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
amningssamtal med föräldrar till barn inom barnhälsovården,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.8936387300491333,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"förlossningsupplevelse, skattning och uppföljning",Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.8908311724662781,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"amningsförberedande samtal under graviditet och postpartum, barnmorskemottagning",Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.8908105492591858,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
checklista vid utskrivning från bb avdelning 96e och 96c2,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.8893460035324097,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
sugklockeförlossning,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.8881565928459167,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"inläggning av nasogastrisk sond samt skötsel, barn",Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.8871320486068726,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
timeout vid utebliven progress eller förlängt utdrivningsskede,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.8861182928085327,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
arbetsstöd för barnmorskemottagning,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.8853047490119934,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
sjuksköterskeassistent thoraxkirurgavdelning arbetsbeskrivning,Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8832120895385742,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
vårdpersonal på hjärtintensivvårdsavdelning 50g - arbetsuppgifter,Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8758385181427002,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
läkarassistent med omvårdnadsansvar thoraxkirurgavdelning arbetsbeskrivning,Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8734914660453796,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
arbetsrutiner undersköterska obstetrik förlossningen,Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8733780980110168,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
arbetsbeskrivning bemanning och bemanningsassistent öron- näs- och halsavdelningen 85f1,Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8721737265586853,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
undersköterska natt thoraxkirurgavdelning arbetsbeskrivning,Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8718544244766235,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
introduktion anestesiologer- operationsavdelningen le,Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8701708912849426,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"introduktion sjuksköterska 101b, onk 11947",Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8698822855949402,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"arbetsbeskrivning sjuksköterska, infektionsavdelning 30f",Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8690741658210754,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"arbetsbeskrivning undersköterskor, opö-anestesi",Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8689982295036316,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"arbetsbeskrivning vårdbiträde, vo kirurgi och urologi",Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8689048290252686,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
arbetsrutiner barnmorska och sjuksköterska gynspecialistmottagningarna,Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8682383298873901,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
arbetsbeskrivning undersköterska öron- näs- och halsavdelning 85f1,Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8676249384880066,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"introduktion, bemanningsenheten",Du ska assistera vid sugklocka. Var hittar du information om dina arbetsuppgifter?,0.8674173355102539,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
"tidig upptäckt och behandling, tub - news2, abcde, sbar - lokal rutin le",Du tar news-kontroller och pat får 3p i andning. Var hittar du informationen om åtgärder du ska vidta?,0.8945024013519287,Case-beskrivning,2026-03-20T07:34:31+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-debug-run,chunk_400__overlap_25__title_on__text,text,400,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-debug-run/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_400__overlap_25__title_on__text
